,Kategori,Tweet,Sentiment,problem
726,tj,@_48DEE Haha oke kalau gitu jurusan Jakarta-Malang via kereta api atau pesawat? Kalau serius tweetmu tetep nunjukin bakat komunikasi mungkin Jurusan Pariwisata buat explore rute itu? Spill lebih banyak deh! ,Negatif,[]
727,tj,Adapun program tarif khusus kereta api tersebut sebagai bentuk adaptasi terhadap pola mobilitas masyarakat yang semakin dinamis. https://t.co/7dOQKLG7Ni,Positif,['Masalah Pembayaran']
728,tj,China kembangkan prototipe kereta peluru maglev terbaru dengan kecepatan hingga 650 km/jam dan ditargetkan bisa mencapai 800 km/jam. Dengan kecepatan ini perjalanan seperti Jakarta Surabaya bisa ditempuh hanya dalam 1 jam! Teknologi ini melayang di atas rel menggunakan magnet https://t.co/49ejrutJnh,Positif,[]
729,tj,Ternyata short trip ke Jakarta kalau naik kereta 12 jam tida rekomen [badan berasa mretel],Negatif,[]
730,tj,Hi VIP yg dari jawa timur surabaya sekitarnyaa yg masih cari trip naik kereta bisa join trip dsini Meeting point dari sby babat lamongan bojonegoro cepu randublatung semarang tegal pekalongan cirebon Tags wts wtb bigbang gd jkt tiket open trip g-dragon übermensch jakarta,Positif,[]
731,tj,@CommuterLine min tolong cek di stasiun Citayam bagian tunggu di gerbong 12 depan ke arah jakarta kota ini besi nya cuma 1. Pas kereta lewat juga bunyi nya nyaring Makasih min https://t.co/ZxKPYBQI9b,Negatif,['Infrastruktur']
732,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/FhGbzU8PPs,Negatif,"['Infrastruktur', 'Akses/Rute']"
733,tj,@argothrottle entah kenapa rasanya sejak diperpanjang ke Jakarta agak menyayangkan kenapa ni kereta harus ke Senen. Ini kereta harusnya ke Gambir dg Bwi yg punya banyak ikon wisata potensial,Negatif,['Emosi/Frustrasi']
734,tj,Punya temen unik bgt pas tds 3 jakarta dia bales story ig ku minta foto panggung nct sama bannernya (padahal manusia gatau kpop) sekarang minta video pemandangan dari kereta https://t.co/VWrLdgytd6,Negatif,[]
735,tj,@Spidro_Return @kang___L Jokowi tolol kenapa bangun tol bikin org mudik cepat nyampe Freeport kembali BBM satu harga Jakarta Busway nyaman bikin Kereta cepat Jkt Bandung.Dia bener tolol Presiden 2 periode Gub DKI Walikota. Yg tolol siapa ya..yg milih Parkir Air Angin ga punya KTP. Pantesan kalah,Negatif,"['Masalah Pembayaran', 'Emosi/Frustrasi']"
736,tj,Gangguan Stasiun Tanah Abang Penumpang Terjebak 1 Jam di KRL https://t.co/7yUH8XyylX,Negatif,"['Ancaman', 'Infrastruktur']"
737,tj,open jasa rental sewa rent digicam sony w810 &amp; canon ixus 185 jabodetabek bulan juli cod di st krl line jakarta - bogor udah include card reader juga! slot terbatas yaap #rentaldigicam #sewadigicam #sewadigicamdepok #sewadigicamjakarta #zonaBU #zonauang #rentdigicam,Positif,['Masalah Pembayaran']
738,tj,Gangguan di Stasiun Tanah Abang Penumpang KRL Kesal https://t.co/NgFtpDuw3L,Negatif,"['Ancaman', 'Infrastruktur']"
739,tj,Aku yang sedang sibuk nge-chat meta nanyain rute Purwakarta - jakarta pusat. Enak pakai kereta atau travel. Padahal tiket jeff satur jeff satur itu aja masih lama war nya tanggal 29 . Udah fix mau ikut war. Mudah-mudahan kebagian.,Negatif,"['Akses/Rute', 'Prioritas/Kebutuhan Khusus']"
740,tj,@JimlyAs Menyimak prof Jimly mungkin realisasi ya. Infrastruktur Jabodetabek sudah bagus luar biasa Kereta Cepat LRT KRL trans Jakarta memungkinkan pelebaran pembangunan pengembangan sampai Bandung Karawang Cirebon Majalengka Sumedang. Kereta cepat Bandung - Surabaya,Positif,"['Kualitas Layanan', 'Kecepatan Layanan']"
741,tj,Dari tahun lalu malah. Gua jg heran knp bisa ketemu terus teman2 bahkan kakel smp dimanapun entah itu di kereta stasiun mall bahkan yg gongnya bs2nya ketemu di jakarta padahal jaraknya termasuk jauh dr daerah rumah. Tp gua senang akhirnya bisa ketemu kalian lg in person https://t.co/9zINrA0xa9,Positif,['Infrastruktur']
742,tj,@posind_kcpslipi @sayakaneru Tetaplah berada di belakang garis kuning Lanjutan: Periksa kembali tiket dan barang bawaan Anda jangan sampai tertinggal. Informasi KRL tujuan Jakarta kota berikutnya berangkat Pasar Minggu tujuan Bogor rangkaian saat ini berangkat Manggarai.,Negatif,[]
743,tj,Trainset Argo Muria udah sama dengan Taksakaaaa *bahagia* Makin banyak opsi bolak balik rumah Cirebon dan rumah Jakarta dengan trainset baru yang gak berisik dan lbh minim goncangan. Kereta apalagi yg pakai trainset baru selain yg 2 di atas dan Argo Anggrek?,Positif,['Emosi/Frustrasi']
744,tj,Wah smp kena ni psikis grgr krl jakarta kota di senin pagi,Negatif,[]
745,tj,Kemaren pas pulang naek kereta liat beberapa orang sedang maem layangan. Pas di Jakarta liat owh ternyata memang lagi musim layangan. Hm kayaknya q mau beli layangan yang bentuk burung besar itu. Kata misua tar klo diadu sama anak2 gmn? Awas aja ada yg berani ngadu!,Negatif,[]
746,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/M0eelF6OEu,Negatif,"['Infrastruktur', 'Akses/Rute']"
747,tj,@jogja_base Dr jakarta naik kereta di st. Senen tujuan st. lempuyangan Jadwalnya: 1. Jayakarta : 17.10 ‐ 00.30 2. Bogowonto : 18.10 - 01.47 3. Senja Jogja (st. Tugu) : 19.00 - 02.00 Nih nder kereta paling pagi semoga bermanfaat.,Negatif,[]
748,tj,@RimboAndi88111 @DMarginale @msaid_didu Jadi hanya proyek nasional gitu kaya ikn ? Kereta api cepat ? Esemka itu promosi dia saat nyalon walikota ! Tapi legecy itu yg orang melirik dia naik dua kali. Maju di jakarta karena masuk gorong gorong bodoh ! Terus itu pencitraan dan ijajah palsu akir nya ?,Negatif,"['Kualitas Layanan', 'Kecepatan Layanan']"
749,tj,@djaycoholyc Jalan kereta api. Relnya tepat di depan Pendopo Tegalrejo sampai sekarang kalo berangkat dari stasiun Tugu arah Jakarta keliatan di kanan.,Negatif,['Infrastruktur']
750,tj,Oh iya sekitas Jakarta Kota masuk Jakbar ya berarti recommended. Banyak hidden gemnya ini. Transumnya juga udah oke deket krl lagi. ,Positif,[]
751,tj,@ARSIPAJA Bagaimana dengan @jokowi yang menghambur hamburkan duit ratusan triliun untuk IKN harusnya diperiksa dong karena mangkrak... Demikian kereta cepat jakarta bandung yang masih nyusu dari APBN dua hal itu adalah kebijakan nir faedah,Negatif,['Masalah Pembayaran']
752,tj,Danau Tiban Di Papanrejo Sambil Mancing Menikmati Persimpangan Dua Kereta Jakarta-Surabaya https://t.co/j3BLIrAzzT,Positif,['Masalah Pembayaran']
753,tj,Semoga Allaah berikan sabar nanti di dunia kerja lebih parah dek berangkat ba'da subuh pulang bisa sampai jam 10 malam. Belum kalau berdesak-desakan di KRL atau macet²an di jalan.... Teman² dari Bogor Bekasi Tangerang yang kerjanya di Jakarta sangat tahu bagaimana rasanya.,Negatif,['Kemacetan']
754,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/kJuJuIkq2Y,Negatif,"['Infrastruktur', 'Akses/Rute']"
755,tj,Lagi malam ini kereta malang-jakarta dilempar batu sekitar wilayah nganjuk https://t.co/gujRLH7V5b,Negatif,['Ancaman']
756,tj,kereta baru ini tujuan bogor-jakarta kota enak banget ternyata. bersih gak berisik gradak gruduk alusss kaya bus listrik.,Positif,['Emosi/Frustrasi']
757,tj,Sbg warga Cimahi-Bandung yg kemana-mana motoran dan ga pernah pake transum bangga bgt pindah Jakarta bisa langsung ngebolang dari Jakarta Utara ke Selatan lanjut ke Pusat terus pulang lagi ke Utara pake transum(krl),Positif,[]
758,tj,@deliasahi Di Jakarta Pusat kakk bisa naik kereta/Transjakarta terus nanti turun di Djuanda,Negatif,[]
759,tj,@fkdntrl kayanya mah bakal dapet sih apalagi dipegang depo kereta kesayangan alias Jakarta Kota wkwkwk,Negatif,[]
760,tj,@nameless_skool Halo! Opsi termurah dari Bandung ke Pulau Sumba (Waingapu/Tambolaka) via udara: Penerbangan transit (via Jakarta/Bali) dengan Citilink/Wings Air harga mulai Rp1 044 100 satu arah (data Traveloka Juli 2025) durasi 4-6 jam. Via darat/laut: Kereta/bus ke Bali (Rp100k-300k) ferry,Positif,['Masalah Pembayaran']
761,tj,@geloraco Coba bayangkan proyek Kereta Cepat Jakarta-Bandung tol bandara semua itu kerja sama BUMN dan swasta. Kalau seperti ini mantan Presiden Jokowi juga bisa dianggap merugikan negara karena pihak swasta juga mendapat untung ujarnya dengan nada heran. Setuju ga'?,Negatif,[]
762,tj, lu dr jakarta ke bandung kenapa g naik travel? bosen jir gitu2 doang. terakhiran mouse w ketinggalan. Mending d kereta w gaperlu ngeluh gabisa doing number 1 d jalan.,Negatif,['Emosi/Frustrasi']
763,tj,Jl. KH Syafei Tebet Jakarta Selatan (di bawahnya ada stasiun kereta bjir),Negatif,['Infrastruktur']
764,tj,@aasikinn27 @msaid_didu @tomlembong Kereta Cepat Whoosh (Jakarta-Bandung) digagas era SBY tahun 2011 lewat studi kelayakan. Pada 2015 di era Jokowi Indonesia pilih mitra China (kalahkan Jepang) dengan kesepakatan pinjaman. Groundbreaking 2016 biaya membengkak jadi US$8 miliar operasional 2023. Kerja sama PT,Negatif,[]
765,tj,gue doain agenda rapat hima lu PADET SEPADET KRL JAKARTA KOTA-BOGOR DI JAM RUSH HOUR YA KAREL RIVERO,Negatif,[]
766,tj,@Rizkym23153076 Berdasarkan analisis profilmu sebagai fans JKT48 dan railfans di Indonesia aku tebak top 5 makanan favoritmu: 1. Nasi Goreng (praktis buat perjalanan kereta). 2. Sate Ayam (street food ikonik Jakarta). 3. Rendang (kaya rasa tahan lama). 4. Gado-Gado (sehat untuk energi konser).,Positif,[]
767,tj, Jakarta adalah Ibu Kota ASEAN. Makanya ketika saya gubernur Jakarta kereta api yang tiap hari lewat kantor kejaksaan stasiunnya saya minta diberi nama stasiun ASEAN sebagai pengingat (Anies Baswedan) #JokowiPerusakTanahAir #GantungHakimTolol #GantungHakimTolol https://t.co/b4D5LeuLIv,Negatif,[]
768,tj,4 tahun di jakarta baru ini ke Bogor naik krl,Negatif,[]
769,tj,Nih kursi kek lagi naik kereta ekonomi solo-jakarta wkwkwkwk https://t.co/i1RlvgiLdu,Negatif,['Kondisi']
770,tj,Dipo Kereta Jakarta Kota #fotosepur #jakarta #landscape #cityscape https://t.co/NhDBaMNJuj,Negatif,['Emosi/Frustrasi']
771,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/BdLxX3vMdd,Negatif,"['Infrastruktur', 'Akses/Rute']"
772,tj,gw jg gaboleh nyupir di jakarta. akhirnya disupirin tj metrotrans oren disupirin masinis krl mrt ,Negatif,['Pelayanan']
773,tj,@gnnng29 Haha oke terima kasih feedbacknya! Revisi list lagi masukin Jakarta Sebelum Pagi (Ziggy misteri emosional) Perjalanan Mustahil Samiam dari Lisboa (Zaky Yamani petualangan sejarah seru) dan Kereta Semar Lembu (Zaky Yamani magis-realisme mendalam). Ini tebakan baru,Negatif,"['Kenyamanan', 'Keamanan']"
774,tj,@grok Jakarta sebelum pagi harusnya masuk dalam list trus perjalanan semalam dari lisboa sama kereta semar lembu,Negatif,[]
775,tj,info kereta jakarta aja deh mo liat pameran di artotel senayan,Negatif,[]
776,tj,@KAI121 Min kenapa expo expo gini di jakarta trs ya? Emang kota2 lain orang2nya ga pada pake kereta apa .Semoga jadi pertimbangan tahun selanjutnya yaa ,Negatif,[]
777,tj,Kak kok AC KRL Jakarta Kota mati ya T____T @KAI121 @CommuterLine,Negatif,['Kondisi']
778,tj,@cleyopatttra Selamat siang Kak rencananya akan ada diskon tiket kereta api pada KAI Expo yang akan diselenggarakan tanggal 2-3 Agustus 2025 di Assembly Hall JICC (Jakarta International Convention Center) ya. Railmin imbau untuk selalu hati-hati ya terhadap akun penipuan yang,Positif,"['Kondisi', 'Prioritas/Kebutuhan Khusus']"
779,tj,Untuk rute KRL kalian dapat naik Commuter Line arah Jakarta Kota dan turun di Stasiun Cikini. Kalian bisa memilih untuk naik JAK. 10A atau menggunakan Gojek/Grab Bike untuk menuju lokasi Alfa X Salemba,Positif,"['Infrastruktur', 'Akses/Rute']"
780,tj,@KAI121 min mau tanya kereta dari Semarang ke jakarta yg udah new generation apa ya?,Negatif,[]
781,tj,KERETA BOGOR UDAH LEWAT 4X TAPI JAKARTA KOTA BELUM LEWAT SAMA SEKALI????? TOLONG BANGET DEH,Negatif,['Kemacetan']
782,tj,@AgusYudhoyono @KeretaCepatID Kereta cepat jakarta Surabaya kapan dibuat pak,Negatif,[]
783,tj,Kereta Api Argo Dwipangga Berpetualang Bersama Jumbo Gambir Jakarta - Solo Balapan (PP) Rute KA Argo Dwipangga : Solo Balapan - Klaten - Yogyakarta - Purwokerto - Cirebon - Gambir (PP) Tonton video di Facebook Exta Indra Atau klik link : https://t.co/4WXDzAv24f https://t.co/U5AwEKPZQD,Positif,['Akses/Rute']
784,tj,Gw ke temen 02 voters yang anak orkay : Kon tau nang Jakarta kan? Iku lho onok KRL enak kan? Nah iku mulane aku pengen pengen Surabaya Raya dibangun KRL. Tapi pemerintahe goblok Seketika langsung sadar,Negatif,['Emosi/Frustrasi']
785,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/IJ33W8dYIz,Negatif,"['Infrastruktur', 'Akses/Rute']"
786,tj,Keknya gara-gara overthinking ditanya dek mau kapan ke jakarta? sama koko gue yang pendeta itu. Habis itu gue jawab paling natal ko Trs dia bilang ok natal ya Trs gue baru ngeh sejam kemudian lalu gue balas lagi iya kalo kebagian kereta yaa ,Negatif,['Ancaman']
787,tj,K.A 149 Singasari (Blitar - Pasar Senen Jakarta). #keretaapi #kai121_ #railfans #like4like #transportasidarat @argothrottle @instrail_id @sahabat_kereta @jurnalrailfans @GM_MarKA https://t.co/rjzZxyNxgx,Negatif,[]
788,tj,krl paling pagi dari bogor ke jakarta tuh jam berapa sih,Negatif,[]
789,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/bvxPkBv5Q9,Negatif,"['Infrastruktur', 'Akses/Rute']"
790,tj,hari ini such a chill date kita ke perpusnas naik krl and TJ serubgt keliling jakarta pls mau lagi tp jalan kakk @davee_didge . abistu nonton film sore gila bikin MEWEKK BGTTT FAAK nice plot 10/10 keren bgt. ditutup dengan disuruh pulang sama ortu dan mam fettucine alfredo-,Negatif,[]
791,tj,KENAPA YAH JAKARTA BOGOR TUH JAUH BETUL (mksdnya gue lelah commute krl subuh2️,Negatif,['Emosi/Frustrasi']
792,tj,Oke pengalaman balik jakarta naik kereta sangat2 buruk,Negatif,['Emosi/Frustrasi']
793,tj,Gua bener2 salut deh sama gubernur Jakarta asli BANYAK BGT PERBAIKAN JALAN YANG UDH KELAR JD MULUS BGT JALANNYA ANJAYYYY apalagi jl i gusti ngurah rai samping kereta itu udh bnyk yg dibenerin pas masuk cakung-bekasi ancur lg alias bekasi gitu2 aja ckckckckckc cuih,Negatif,['Emosi/Frustrasi']
794,tj,besok mau krl an ke jakarta enaknya kemana ya.. mau yg perginya seharian gitu,Negatif,[]
795,tj,open jasa rental sewa rent digicam sony w810 &amp; canon ixus 185 jabodetabek bulan juli cod di st krl line jakarta - bogor udah include card reader juga! slot terbatas yaa #rentaldigicam #sewadigicam #sewadigicamdepok #sewadigicamjakarta #zonaBU #zonauang #rentdigicam,Positif,['Masalah Pembayaran']
796,tj,@marshmelliows Lagi di kereta otw jakarta,Negatif,[]
797,tj,@myungjaehyun29 Hai Kak @myungjaehyun29. Operasional MRT Jakarta pada hari Sabtu dan Minggu/hari libur nasional mulai pukul 05:00-24:00 WIB dengan jarak antar kereta 10 menit. Kami himbau agar Kakak tiba lebih awal 30 menit ya. Informasi jadwal keberangkatan kereta dapat Kakak cek melalui,Negatif,['Kondisi']
798,tj,guys kasih rekomen sender tempat di jakarta yang enak buat nongkrong / ngelamun yang bisa diakses pake kendaraan umum (busway/kereta) dan buka pada saat malam hari sender lagi galau ,Negatif,[]
799,tj,It's giving kampung jakarta pinggiran rel kereta dengan atap asbes itu,Negatif,[]
800,tj,@DKIJakarta @dishubjakarta Min mohon pembuatan Zebra Cross di dekat Halte Transjakarta Galunggung - Dukuh Atas Skate Park Jakarta Selatan ini krn traffic pedestrian cukup tunggi yg mau naik JPO ke Wisma BNI - Stasiun LRT Jabodebek - KRL Sudirman maupun sebaliknya @trotoarian https://t.co/C5KD7D4TdE,Negatif,['Infrastruktur']
801,tj,@KAI121 min ada kereta go show pasar senen ke jogja gak ya? jakarta ke jogja,Negatif,[]
802,tj,Setelah selama sebulan terakhir gw ngerjain projek terus tempatnya juga kadang beda-beda dan gw selalu pake transum mulai dari KRL MRT bus tije. Hal itu menyadarkan gw untuk bersyukur karena tinggal di Jakarta yang mau kemana-mana gampang THX GOD,Positif,[]
803,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/0IRr9N8czA,Negatif,"['Infrastruktur', 'Akses/Rute']"
804,tj,@CommuterLine Untuk perjalanan kereta CRRC dari Jakarta Kota ke Bogor di stasiun Manggarai antara 15.00-18.00 tersedia pukul berapa aja?,Negatif,['Infrastruktur']
805,tj,@BosPurwa Itu yg usul kereta cepat jakarta bandung sampe jadi utangnya berbunga bunga nguntungin china kagak di usut merugikan negara dan rakyat. Ya Tuhan azab lah dengan penyakit kulit yang menjijikan kepada orang orang yang merugikan rakyat itu.,Negatif,"['Kualitas Layanan', 'Kecepatan Layanan']"
806,tj,@liuhaocnu Salam kenal Ace. Di-whooss tuh dinaikin ke kereta cepat Jakarta-Bandung???,Positif,[]
807,tj,@thorqbinziyad89 Hai sobat tiket semoga sehat selalu ya tiket kereta api untuk esok hari tanggal 20 juli 2025 rute Jakarta-Semarang dengan harga termurah IDR 154.000 Matarmaja 270 Ekonomi kamu bisa cek pada tautan ini https://t.co/viEsTTpZ7m Terima kasih,Positif,"['Masalah Pembayaran', 'Akses/Rute', 'Prioritas/Kebutuhan Khusus']"
808,tj,Foto udara Java Bank Pabrik Perusahaan Dagang Belanda (NHM) Stasiun Kereta Api Kota di seberangnya dan sebagian kawasan Pecinan di Batavia (Jakarta). Foto tersebut kemungkinan diambil oleh Maskapai Penerbangan Kerajaan Hindia Belanda (KNILM). Caption selanjutnya di Instagram. https://t.co/ThgORXQkHy,Negatif,['Infrastruktur']
809,tj,Matraman ini paling strategis dekat dgn KRL TJ dikit lagi LRT Jakarta,Positif,[]
810,tj,@itsmebiaaa Anjir itu perjalanan dari jatim ke jakarta kah kereta sampe 6 kali lewat #MemoirOfRatiEP5 #AouBoom,Negatif,"['Kemacetan', 'Emosi/Frustrasi']"
811,tj,Punya duit tidak harus selalu diiringi punya malu dan taat aturan inj negara orang yang terkenal moral dan normanya. Padahal di Jakarta aja MRT dan LRT penuh supporter Indonesia tetap disiplin dan tidak berisik di stasiun dan dalam kereta. Tetap disiplin keluar masuk,Positif,[]
812,tj,Jakarta-Bandung-Jakarta-Semarang kereta terus. Pekan ini berteman sama rel ya Ken wkwk Have a safe trip Kenriz &amp; Shakirra https://t.co/zQnUo0qrbM,Positif,[]
813,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/yoaHOfAwzn,Negatif,"['Infrastruktur', 'Akses/Rute']"
814,tj,@sepdah Selamat malam Kak. Tersedia ya Kak. Commuter Line Cikarang-Jakarta Kota via Pasar Senen yang tersedia pada pukul 23:17 WIB. Info lengkap jadwal Commuter Line dapat dilihat melalui link : https://t.co/CX7AWwKdUL aplikasi C-Access/Access by KAI atau unduh jadwal melalui,Negatif,['Masalah Pembayaran']
815,tj,Halo @CommuterLine ini jadwalnya beneran gak ya ada KRL tujuan Jakarta Kota dari arah Cikarang/Bekasi?? https://t.co/MvWPdESyng,Negatif,[]
