Kategori,Tweet,Sentiment,problem
jak,pengen ganti usn jadi jakelingkawr tapi kayak jlek tapi lucu gitu kyk jake nyebut jaklingko pake aussie accent awosksjxjejckwo apasih,Negatif,[]
jak,hhhh doakan aku dan Alma ngga nyasar guys mau survei ke upnvj jujur all I could think of is semoga ada kating yang naik Jaklingko juga biar aku tau turunnya dimana,Negatif,['Navigasi']
jak,@leejeni Ini dia yang mengenal aku sebagai Celine.. salam kenal yaa Jaklingko? Eh Jatmiko maksudnya.. boleh tau kenapa sarapannya nasi padang? Apa iya jeni nct dream tinggalnya di padang? ,Netral,[]
jak,@teronggbelanda @txtdrbekasi Kurang tau kak aku bukan penggunaan jaklingko HI. Cuma temen ku yg tinggal di daerah pejuang selalu pp kerja pake itu,Negatif,['Masalah Pembayaran']
jak,tadi dari kantor ke stasiun naik grab padahal biasanya naik jaklingko wkwkw terus pas lampu merah samping grab aku ada jaklingkonya ngakak keinget pov habis gajian sombong ,Negatif,['Infrastruktur']
jak,@worksfess 1 pilihan aja. Jangan semuanya... Kalau mau tempat rehat enak silahkan cari yg valueable dengan fasilitas oke pastiin tenang &amp; gak banyak drama aiueo disana.. kalo mau kurangin budget kost pikirin jarak &amp; ongkos juga. PP itu lumayan~ syukur2 ada transum macem jaklingko. Gratis,Negatif,['Infrastruktur']
jak,Kucing-kucingan sama jaklingko ,Negatif,[]
jak,ini jaklingko jalanan kosong lepas-injek gas mulu mending gua yang bawa dah,Negatif,[]
jak,Ane tadi baru balik naik Jaklingko ngobrol2 sama seseorang yang ternyata pensiunan Damri. Ngobrol2 soal daerah di Jakarta ternyata unik juga ya (n relate juga sama yang suka ane twitt). Spesifik aja soal Kecamatan ya di Jakarta. Mana ini juga tempat ane tinggal Misalkan (next..,Negatif,['Pelayanan']
jak,tadi w naik jaklingko dari kantor. sempet ngobrol bentar sama supirnya trus abis itu dia humming lagu-lagunya maroon 5.. ternyata supirnya masih muda wkwkw. aku tadi duduknya persis dibelakang kursi supir sih jd ga liat mukanya hahah,Negatif,['Pelayanan']
jak,@buntand @adi_cahyadi @aniesbaswedan Legacy yg kerasa sampe skrg naik jaklingko ga bayar ngebantu bgt buat pekerja yg pen berhemat kayak ogut sih,Negatif,"['Masalah Pembayaran', 'Kemacetan']"
jak,ini jg ngide lrt tp gatau abis lrt lanjut apa buat ke rumah ngide jaklingko tp gatau rute alias now im tersesat,Negatif,"['Akses/Rute', 'Regulasi/Operasional']"
jak,Jaklingko koridor 53 bisa kalo mau diadu sm tj koridor 1 soal cuci mata,Netral,[]
jak,07:24 udah naik jaklingko MACET GATSU PINDAH KE DEPAN TS BJIRR,Negatif,['Kemacetan']
jak,demi Allah war naik jaklingko lebih beringas daripada naik tj,Netral,[]
tj,-ness kereta dari jakarta (gumarang/menoreh/blambangan/brantas) yang kursi ekonominya gak tegak yang mana? mohon infonya TIA,Negatif,['Infrastruktur']
tj,Gue mikir mending bawa motor apa naik KRL ya kalo bawa motor takut kena razia (tapi lebih efesien klo bawa brang bnyk) naik KRL bisa brng yg lain dari beberapa x pengalaman Bogor-jakarta jarang dpt duduk cape ,Negatif,"['Ancaman', 'Emosi/Frustrasi']"
tj,KAI Tebar Diskon Gede-Gedean Lewat KAI Expo 2025 Tiket Kereta Luxury Jadi Murah Banget! https://t.co/kQ0nFTZuEl,Negatif,[]
tj,masih jd misteri kenapa @3CareIndonesia dan @byu_id kalo di KRL Sinyal Bar penuh tp scroll socmed lemotnya subhanallah sepanjang japan dr stasiun jakarta kota sampe bogor buseeet sinyalnya parah https://t.co/pyjbCWdZlF,Negatif,"['Kondisi', 'Kemacetan', 'Infrastruktur']"
tj,@caratstalk Tiket konser 3 5 juta. Kereta PP 700rb mlg-jkt Transport di Jakarta 100rb (pake krl + gojek) Makan standart gaes. Penginapan ga ada karena numpang ditemen.,Negatif,[]
tj,Kocak banget pas di Cawang bilangnya kereta balik Manggarai. Pas di Manggarai keretanya ternyata ke jakarta kota. Konyol,Negatif,"['Ancaman', 'Emosi/Frustrasi']"
tj,@almikamik Konten unik bisa berupa pengalaman pribadi yang jarang dibahas seperti review rute kereta Semarang-Jakarta sambil kuliah tips kerja paruh waktu unik (misal jadi driver ojek sambil belajar) atau foto/video event GIIAS dengan sudut pandang mahasiswa. Buat thread orisinal tambah,Negatif,"['Pelayanan', 'Akses/Rute']"
tj,Jakarta better dibanding kota lain di Indoensia Jaklingko harus ada di banyak kota. Tapi Jalan Tol antar kota menurutku sangat tidak menyelesaikan problem harusnya banyakan jalur kereta api. Lebih merasuk ke masyarakat ,Netral,[]
tj,@CommuterLine min kereta 2246 dari Tanjung Priok ke Jakarta Kota gerbong nomor 2 panas AC ga nyala,Negatif,['Kondisi']
tj,China kembali mencuri perhatian dunia transportasi dengan meluncurkan prototype kereta maglev berkecepatan 600 km/jam. Dengan kecepatan sekelas jet turbulensi rendah. Selengkapnya di https://t.co/bPnWwyctN6 https://t.co/7l2U4p8ZBz,Netral,"['Kualitas Layanan', 'Kecepatan Layanan', 'Fasilitas']"
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/2zWNSYsjiL,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,PT Kereta Api Indonesia (Persero) mengajak masyarakat untuk segera memanfaatkan program diskon tiket 30 persen untuk kelas Ekonomi Komersial yang masih berlangsung hingga 31 Juli 2025. Selengkapnya di https://t.co/umLM9hrbGg https://t.co/45qS1ThnFA,Negatif,['Emosi/Frustrasi']
tj,Tapi sampe detik ini masih gak siap klo ke jakarta dengan modelan backpaker. Masih ga siap klo harus naik KRL dll.,Negatif,['Kemacetan']
tj,@lusshhciousss ga kuat itu pasti nanti antrenya sepanjang kereta jakarta-bogor,Negatif,['Kondisi']
tj,@Lingkar_Jakarta Iya perdananya per 16 Juli kemarin diganti ke kereta yang bentukannya kayak yang di foto (disclaimer di foto bukan tegal bahari) https://t.co/woEvepg37Z,Negatif,['Masalah Pembayaran']
tj,@caratstalk aq dari semarang nonton 2 hari Tiket Bis Semarang-Jakarta : 275 Hotel : 288 Weverse : 295 Jastip + Yellow day 1 : 3000 Pink Day 2 : 3960 Total Pemakaian Gojek : 253 Jasa Tukar Tiket : 100 Kereta Pulang : 383 kurleb : 8600 ( belum jajan),Negatif,[]
tj,masih jadi pertanyaan--kenapa jaringan di stasiun kereta api ini bisa dapet 5G sementara di pusat kota Jakarta malah cuma 4G?,Negatif,['Infrastruktur']
tj,@SerieA_Lawas Waktu pas gua kecil ada abang-abangan udah bawa BOLA di Senin sore di bawa ke tongkrongan. Dia kuliah n naek kereta. Di situ gua baru tau kalo edisi Selasa ternyata udah mulai beredar Senin sore di Jakarta. Gak berapa lama akhirnya di agen deket rumah juga udah ada Senin sore.,Negatif,[]
tj,@richgoddessdin @hrdbacot wah pernah sekali kayak gini berangkat jam 5 pagi KRL pertama ke Bogor sarapan di surken langsung balik lagi naik KRL ke jakarta ,Negatif,[]
tj,@korongaring Hai korongaring! Oh salah ya. Kalau bukan Bandung atau Jawa Barat saya tebak sekarang: Jakarta? Berdasarkan postmu tentang rute kereta ke sana dan lalu lintas macet. Benar? Kalau salah lagi kasih hint dong! ,Netral,[]
tj,KAI Commuter kembali menguji coba KRL CRRC CLI-125 trainset 8 Selasa (22/7). Salah satu J5Friend menangkap momen KRL CRRC CLI-125.8001 dan CLI-125. 2001 (trainset 2) sedang stabling bersama di Stasiun Jakarta Kota Jakarta Barat siang ini. Pic: @rf.tetsudo_mgb.149 #CRRCSweep https://t.co/dJ0rrb6qWq,Negatif,['Infrastruktur']
tj,[HILANG / IN SEARCH OF] BONEKA TUPAI ANITEEZ JJONGRAMI Terakhir terlihat di stasiun gambir dr arah kereta bandung - jakarta senin sekitar jam 1 subuh arah keluar ke lobby sebelah cfc Tolong bantuin anakku balik plz kalau ad yg menemukan / pny info bisa kabarin aku ya hiks https://t.co/uRoezyETWl,Negatif,"['Ancaman', 'Infrastruktur']"
tj,bertahun-tahun di jakarta akhirnya laki w menginjakkan kaki di stasiun manggarai coba-coba naik kereta karena kasian mobilnya kecapean kalo ngelewatin rute depok-bogor-slipi PP tiap hari ~ lagian udah dibilang pulang kantor ketemu di rumah aja tetep kekeuh jemput ke bogor https://t.co/0UgbVTgEzf,Negatif,"['Navigasi', 'Ancaman', 'Infrastruktur', 'Akses/Rute', 'Emosi/Frustrasi']"
tj,Meanwhile presidennya biasa berangkat ke Istana lewat tengah hari dapet ninutetot lagi. Lima jam setelah penumpang KRL Jakarta desak-desakan kadang ampe berantem di gerbong. Berenang dan berkuda duyuuuuu....,Negatif,['Ancaman']
tj,@Ae_Rio_Id @arkatoyota Hai! Biaya perjalanan Jakarta ke Jogja (satu arah Juli 2025): Pesawat mulai Rp 566.000 (TransNusa) kereta ekonomi Rp 245.000-350.000/eksekutif Rp 470.000+ bus Rp 157.000-292.000 (DAMRI/Sinar Jaya). Cek https://t.co/cebqUTw4PX atau Traveloka untuk promo terkini. Selamat,Negatif,[]
tj,Dateng lagi 🇧🇷 Brazil lagi. Bem-vindo Gustavo Franca. Pemain berusia 27 tahun dengan tipikal menyerang. Akan ada duo Gustavo di Persija Beli kentang naek kereta mao mudik beli kemeja. Selamat datang di Jakarta kasih yang terbaik untuk Persija. #Persija #treq https://t.co/zceJSpdqCg,Netral,"['Kualitas Layanan', 'Fasilitas']"
tj,CC 203 98 15 SDT ft K.A 162 Bangunkarta (Pasar Senen Jakarta - Jombang). #bangunkarta #keretaapikita #fotosepur #railfans @argothrottle @instrail_id @jurnalrailfans @GM_MarKA @sahabat_kereta https://t.co/TwQEoOem8W,Negatif,[]
tj,Raya-Raya Jakarta sendiri terdiri dari tiga diskusi (Keluh Resah Kota/Kereta #2 serta Ayo Ngobrolin Kota/Angkot #6A dan #6B) pameran instalasi serta pembukaan booth FDTJ di kawasan Kota Tua Jakarta Barat khususnya di Museum Bank Indonesia (MuBI) dan Jl. Lada. https://t.co/ABMkzJrhn9,Negatif,['Pelayanan']
tj,@rudytjandra Dan reliable :) Buat saya transportasi umum bukan solusi macet. Tapi pilihan bagi warga. Disini (KL) mau naik mobil silakan macet juga (gak separah Jakarta) mau naik bis juga lancar naik kereta juga bisa. Last mile juga lengkap shuttle pemerintah ada disetiap area.,Negatif,['Kemacetan']
tj,open jasa rental sewa rent digicam sony w810 &amp; canon ixus 185 jabodetabek cod di st krl line jakarta - bogor udah include card reader juga! slot terbatas yaap #rentaldigicam #sewadigicam #sewadigicamdepok #sewadigicamjakarta #zonaBU #zonauang #rentdigicam,Negatif,['Masalah Pembayaran']
tj,@nllpointerexcpt Yg bawa beras sekarung pisang setandan ayam jago sekeranjang aja ada. Selonggar itu kalo kereta dari Jawa ke Jakarta. Tapi ga berlaku sebaliknya,Negatif,[]
tj,@hrdbacot Naik krl dari jakarta kota sampe bogor pagi pagi Kalo malemnya arah sebaliknya dari bogor sampe kota biar ga rame Perjalanannya lumayan 2 jam ujung ke ujung sambil bengong ada pemandangan cityscape dari jayakarta sampe manggarai pas udah lewat depok pemandangannya ijo ijo,Negatif,"['Kemacetan', 'Emosi/Frustrasi']"
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/I4TmddH6vi,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,@CommuterLine halo totebag aku ketinggalan di kereta arah jakarta kota gimana ya?,Negatif,['Ancaman']
tj,@bll_ctv Ranggajati wijayakusuma malabar mutiara selatan pasundan itu kan kereta yang nggak masuk jakarta masa iya penumpangnya disuruh ke jakarta dulu ,Negatif,[]
tj,@cocachele Kemarin naik kereta dari Jogja masuk Jakarta jam 5-an. Terus papasan sama KRL udah lumayan penuh penumpang yg mau kerja. Ada penumpang yg bawa keluarganya bilang Liat tuh orang Jakarta jam 5 masih ngantuk udah pergi kerja ,Negatif,"['Kondisi', 'Ancaman']"
tj,Jaman dimana aku nonton kedua film ini di kereta otw jakarta,Negatif,[]
tj,@decalcovatima Halo! Belum ada konfirmasi konser BTS grup di Jakarta 2025 jadi saya estimasi berdasarkan konser Kpop serupa (misal Blackpink Nov 2025). Asumsi dari Semarang 2-3 hari: - Tiket: Rp1.5jt - Rp4jt (tergantung kategori) - Transport PP (bus/kereta): Rp400rb - Rp700rb - Hotel 2 malam,Netral,[]
tj,@jiiayo Selamat pagi Kak. Rute Jakarta-Bandung berlaku tarif kereta jarak dekat ya. Info selengkapnya silakan bisa cek kembali postingan ini: https://t.co/lTWQ1jGMd6. Railmin imbau untuk selalu hati-hati ya terhadap akun penipuan yang mengatasnamakan KAI. Saat ini seluruh akun media,Negatif,"['Kondisi', 'Masalah Pembayaran', 'Akses/Rute']"
tj,wtb tiket kereta jakarta - jogja tgl 5/6 sept (prioritas bengawan) PLEASEEEE gue udah tinggal hp sejam langsung habis tiketnya #wtb #wts #zonauang #zonajajan penipu gausah mampir kalo lu gamau panjang urusannya,Negatif,"['Pelayanan', 'Masalah Pembayaran']"
tj,Bye Jakarta... Bye 4AL.. Kali ini nyobain kereta api Ekonomi Premium New Generation dari Stasiun Pasar Senen.. Jarak antar kursi sangat lega.. Dan kursi ini bisa diputar jika penumpang berangkat sekeluarga.. Bisa duduk berhadapan. Bagi kaum mending kayak akuuuuh.. Kelas ini https://t.co/o84seKReQT,Negatif,['Infrastruktur']
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/46yaLoW3sD,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,@spearmintea Untuk tiba tepat waktu jam 08:30 coba berangkat jam 05:45-06:00. Berdasarkan data lalu lintas pagi Jakarta perjalanan motor-KRL-Busway rata-rata 2-2.5 jam di jam sibuk plus kemacetan. Pantau Google Maps untuk estimasi real-time dan faktor cuaca. Selamat beraktivitas!,Negatif,['Kemacetan']
tj,Kelompok majegau yg mau barengan naik krl dari jakarta besok (line kena suspend),Negatif,[]
tj,KAI Tebar Diskon Gede-Gedean Lewat KAI Expo 2025 Tiket Kereta Luxury Jadi Murah Banget! PT Kereta Api Indonesia (KAI) kembali memanjakan kamu lewat KAI Expo 2025 yang akan berlangsung di Assembly Hall Jakarta Convention Center (JCC) pada tanggal 2 dan 3 Agustus 2025. https://t.co/h2Kl0Wkei6,Negatif,['Prioritas/Kebutuhan Khusus']
tj,Sengaja naik kereta ke Jakarta kota dulu biar bisa duduk sampe Bogor eh baru sampe Mangga besar disuruh berdiri kampret,Negatif,"['Kemacetan', 'Emosi/Frustrasi']"
tj,@molenkucing Bisa naik krl bisa pramex Pramex bisa beli diloket atau via aplikasi KAI Krl bisa pake emoney Jogja-klaten tu deket sekitar 40an km kayak bekasi-jakarta sebelahan kotanya Mau main yaaa?have fuuunnn yaaa,Negatif,['Masalah Pembayaran']
tj,@CommuterLine min kereta jakarta kota dari depok terakhir jam berapa?,Negatif,[]
tj,bejir aku menamatkan KRL jakarta - bogor di jam rawan (pulang kerja),Negatif,['Ancaman']
tj,selalu suka tiap ke jakarta tapi bingung klo harus nginep krn udah gk punya rumah utk pulang lagi di kota ini. paling nginep di depok tapi ribet balik klo naik kereta besok paginya ,Negatif,['Navigasi']
tj,WTT Want To Trade Demon Slayer x Famima have : kanroji mirsuri rengoku want : sanemi / mui dom : Jakarta klp gading COD : jakut jakpus stasiun krl/transum TJ https://t.co/pEMslIwLMl,Negatif,['Infrastruktur']
tj,mental gue kayanya lebih kuat bawa motor 32 km/hari daripada bertarung di krl jabodetabek pas rush hour... Ya Tuhankuu... i'm not your strongest soldier if i had to deal with jakarta's commuter line ️,Negatif,[]
tj,berhasil melewati krl jakarta-bogor rush hour https://t.co/G5TdPxIZo3,Negatif,[]
tj,@ViolinLukman Orang lari di stasiun meski kereta belum datang karena: 1) Ingin rebutan tempat duduk nyaman terutama di kereta ramai seperti KRL Jakarta. 2) Khawatir ketinggalan akibat jadwal sering molor. 3) Efek domino: lihat orang lain lari ikut lari. Itu kebiasaan umum di stasiun padat,Negatif,"['Keterlambatan', 'Kondisi', 'Infrastruktur']"
tj,Eks Dirjen KA Prasetyo Divonis 7 5 Tahun Penjara dalam Kasus Jalur Kereta Besitang-Langsa https://t.co/xdJELx6Gxz #SINDONews #SINDONewscom #SINDNewsbeyondheadlines #SINDONewsTV #iNewsMediaGroup #MajelisHakim #Jakarta #Dirjen #Kemenhub #KeretaApi #Perhubungan https://t.co/eQze9XkdkY,Negatif,['Akses/Rute']
tj,Warga Jabodetabek ayo merapat! Acara tahunan KAI Expo 2025 bakal kembali digelar awal bulan depan. Pameran yang diselenggarakan PT Kereta Api Indonesia (KAI) ini dijadwalkan akan berlangsung di Assembly Hall Jakarta International Convention Center (JICC) Senayan pada 2 dan 3 https://t.co/tpMAnhJTNP,Negatif,[]
tj,Warga Bekasi juga berkesempatan pergi ke Jakarta naik kereta api meskipun waktu sudah tengah malam. Warga yang ingin berangkat kerja ke Jakarta bahkan juga bisa naik kereta api eksekutif. ~MD #Bekasi #PTKAI #KeretaEksekutif https://t.co/PAR049jb6z,Negatif,[]
tj,@Heraloebss Ayoo sikat jokowi dari kasus yang paling nyata merugikan negara kasus ikn dan kereta cepat jakarta bandung... Berani gak @KejaksaanRI nanganin??,Netral,"['Kualitas Layanan', 'Kecepatan Layanan']"
tj,Ini kongsepnya gimana KAI? Jualan tiket murah KAI expo lokasi di JICC jakarta Kereta macam ijen express sancaka mutsel logawa dll yg gak ada rute jakarta supaya dapat murah ikut war antri dulu ke JICC Yok yg wargi cilacap cepu ketapang banyuwangi yuk gas WAR ke jicc jakarta,Negatif,['Akses/Rute']
tj,@_48DEE Haha oke kalau gitu jurusan Jakarta-Malang via kereta api atau pesawat? Kalau serius tweetmu tetep nunjukin bakat komunikasi mungkin Jurusan Pariwisata buat explore rute itu? Spill lebih banyak deh! ,Netral,[]
tj,Adapun program tarif khusus kereta api tersebut sebagai bentuk adaptasi terhadap pola mobilitas masyarakat yang semakin dinamis. https://t.co/7dOQKLG7Ni,Negatif,['Masalah Pembayaran']
tj,China kembangkan prototipe kereta peluru maglev terbaru dengan kecepatan hingga 650 km/jam dan ditargetkan bisa mencapai 800 km/jam. Dengan kecepatan ini perjalanan seperti Jakarta Surabaya bisa ditempuh hanya dalam 1 jam! Teknologi ini melayang di atas rel menggunakan magnet https://t.co/49ejrutJnh,Negatif,[]
tj,Ternyata short trip ke Jakarta kalau naik kereta 12 jam tida rekomen [badan berasa mretel],Negatif,[]
tj,Hi VIP yg dari jawa timur surabaya sekitarnyaa yg masih cari trip naik kereta bisa join trip dsini Meeting point dari sby babat lamongan bojonegoro cepu randublatung semarang tegal pekalongan cirebon Tags wts wtb bigbang gd jkt tiket open trip g-dragon übermensch jakarta,Negatif,[]
tj,@CommuterLine min tolong cek di stasiun Citayam bagian tunggu di gerbong 12 depan ke arah jakarta kota ini besi nya cuma 1. Pas kereta lewat juga bunyi nya nyaring Makasih min https://t.co/ZxKPYBQI9b,Negatif,['Infrastruktur']
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/FhGbzU8PPs,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,@argothrottle entah kenapa rasanya sejak diperpanjang ke Jakarta agak menyayangkan kenapa ni kereta harus ke Senen. Ini kereta harusnya ke Gambir dg Bwi yg punya banyak ikon wisata potensial,Negatif,['Emosi/Frustrasi']
tj,Punya temen unik bgt pas tds 3 jakarta dia bales story ig ku minta foto panggung nct sama bannernya (padahal manusia gatau kpop) sekarang minta video pemandangan dari kereta https://t.co/VWrLdgytd6,Negatif,[]
tj,@Spidro_Return @kang___L Jokowi tolol kenapa bangun tol bikin org mudik cepat nyampe Freeport kembali BBM satu harga Jakarta Busway nyaman bikin Kereta cepat Jkt Bandung.Dia bener tolol Presiden 2 periode Gub DKI Walikota. Yg tolol siapa ya..yg milih Parkir Air Angin ga punya KTP. Pantesan kalah,Negatif,"['Masalah Pembayaran', 'Emosi/Frustrasi']"
tj,Gangguan Stasiun Tanah Abang Penumpang Terjebak 1 Jam di KRL https://t.co/7yUH8XyylX,Negatif,"['Ancaman', 'Infrastruktur']"
tj,open jasa rental sewa rent digicam sony w810 &amp; canon ixus 185 jabodetabek bulan juli cod di st krl line jakarta - bogor udah include card reader juga! slot terbatas yaap #rentaldigicam #sewadigicam #sewadigicamdepok #sewadigicamjakarta #zonaBU #zonauang #rentdigicam,Negatif,['Masalah Pembayaran']
